NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
1.000000000000000000e+00,2.988022089004516602e+00,1.453632473945617676e+00,6.056802272796630859e-01,0.000000000000000000e+00,1.954763293266296387e+00,9.509659409523010254e-01,3.962358236312866211e-01,0.000000000000000000e+00,1.536062359809875488e+00,7.472736239433288574e-01,3.113639950752258301e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.094400024414062500e+01,8.349300384521484375e+00,2.594700098037719727e+00,1.094400024414062500e+01,8.349300384521484375e+00,2.594699859619140625e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.824882507324218750e+00,1.160610675811767578e+00,3.941696882247924805e-01,0.000000000000000000e+00,2.573251247406005859e+00,1.057227134704589844e+00,3.590583205223083496e-01,0.000000000000000000e+00,2.078899383544921875e+00,8.541214466094970703e-01,2.900789976119995117e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.159229946136474609e+01,8.369199752807617188e+00,3.223099946975708008e+00,1.159229946136474609e+01,8.369199752807617188e+00,3.223099708557128906e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.940808105468750000e+02,1.943007049560546875e+02,9.978009796142578125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.923439941406250000e+02,1.932749938964843750e+02,9.906900024414062500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.995400238037109375e+01,4.922750091552734375e+01,2.072649955749511719e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.335670232772827148e+00,1.235978364944458008e+00,1.127889037132263184e+00,0.000000000000000000e+00,2.583138942718505859e+00,1.366932511329650879e+00,1.247390985488891602e+00,0.000000000000000000e+00,1.988049745559692383e+00,1.052026271820068359e+00,9.600239992141723633e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.389710044860839844e+01,9.897000312805175781e+00,4.000100135803222656e+00,1.389709854125976562e+01,9.896999359130859375e+00,4.000100135803222656e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.296924114227294922e+00,1.307906389236450195e+00,1.062962889671325684e+00,0.000000000000000000e+00,1.142808079719543457e+00,6.507337689399719238e-01,5.288649201393127441e-01,0.000000000000000000e+00,1.297858953475952148e+00,7.390222549438476562e-01,6.006188392639160156e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.627699851989746094e+00,6.990200042724609375e+00,2.637500047683715820e+00,9.627700805664062500e+00,6.990200042724609375e+00,2.637500047683715820e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.104547500610351562e+00,8.808876276016235352e-01,7.371445298194885254e-01,0.000000000000000000e+00,1.604408502578735352e+00,6.715474724769592285e-01,5.619644522666931152e-01,0.000000000000000000e+00,1.519029617309570312e+00,6.358109712600708008e-01,5.320593714714050293e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.247400283813476562e+00,6.560500144958496094e+00,2.686899900436401367e+00,9.247400283813476562e+00,6.560500144958496094e+00,2.686899900436401367e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.011245727539062500e+00,1.171039938926696777e+00,7.380504608154296875e-01,0.000000000000000000e+00,2.228575706481933594e+00,8.666683435440063477e-01,5.462195873260498047e-01,0.000000000000000000e+00,1.989673256874084473e+00,7.737618088722229004e-01,4.876650273799896240e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.181290054321289062e+01,8.561800003051757812e+00,3.251100063323974609e+00,1.181290054321289062e+01,8.561800003051757812e+00,3.251100063323974609e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.677860021591186523e+00,1.626074671745300293e+00,1.674926638603210449e+00,0.000000000000000000e+00,5.396026611328125000e+00,2.385719537734985352e+00,2.457393407821655273e+00,0.000000000000000000e+00,4.295524120330810547e+00,1.899159669876098633e+00,1.956215977668762207e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.536890029907226562e+01,1.721800041198730469e+01,8.150899887084960938e+00,2.536890220642089844e+01,1.721800041198730469e+01,8.150899887084960938e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.136970520019531250e+01,5.130730056762695312e+01,4.006240081787109375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.624437808990478516e+00,3.309268474578857422e+00,3.790351629257202148e+00,0.000000000000000000e+00,1.894360160827636719e+01,8.222174644470214844e+00,9.417469024658203125e+00,0.000000000000000000e+00,2.074518394470214844e+01,9.004124641418457031e+00,1.031309413909912109e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.136970520019531250e+01,5.130730056762695312e+01,4.006240081787109375e+01,9.136971282958984375e+01,5.130730438232421875e+01,4.006240463256835938e+01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.067720031738281250e+01,4.250899887084960938e+01,1.816819953918457031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.936729192733764648e+00,1.577483773231506348e+00,1.535603523254394531e+00,0.000000000000000000e+00,5.332192420959472656e+00,2.136658668518066406e+00,2.079933166503906250e+00,0.000000000000000000e+00,4.163380622863769531e+00,1.668305158615112305e+00,1.624013781547546387e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.405430030822753906e+01,1.659860038757324219e+01,7.455699920654296875e+00,2.405430030822753906e+01,1.659860038757324219e+01,7.455699920654296875e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.773242712020874023e+00,8.344671726226806641e-01,6.193310618400573730e-01,0.000000000000000000e+00,1.726051092147827148e+00,8.122593760490417480e-01,6.028487086296081543e-01,0.000000000000000000e+00,1.467371344566345215e+00,6.905276775360107422e-01,5.125010013580322266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.038599967956542969e+00,6.368199825286865234e+00,2.670399904251098633e+00,9.038599967956542969e+00,6.368200302124023438e+00,2.670399904251098633e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.699436545372009277e+00,7.370316982269287109e-01,6.091170907020568848e-01,0.000000000000000000e+00,2.461290121078491211e+00,1.067441344261169434e+00,8.821828961372375488e-01,0.000000000000000000e+00,1.683876514434814453e+00,7.302834391593933105e-01,6.035400032997131348e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.047420024871826172e+01,7.456500053405761719e+00,3.017699956893920898e+00,1.047420024871826172e+01,7.456499576568603516e+00,3.017699956893920898e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.122516870498657227e+00,8.302479386329650879e-01,5.210761427879333496e-01,0.000000000000000000e+00,2.140918970108032227e+00,8.374461531639099121e-01,5.255938768386840820e-01,0.000000000000000000e+00,1.792490720748901367e+00,7.011542916297912598e-01,4.400550425052642822e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.911499977111816406e+00,6.977799892425537109e+00,2.933700084686279297e+00,9.911500930786132812e+00,6.977800369262695312e+00,2.933700084686279297e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.436629772186279297e+00,6.612215042114257812e-01,5.311015844345092773e-01,0.000000000000000000e+00,1.354656934738159180e+00,6.234927773475646973e-01,5.007973909378051758e-01,0.000000000000000000e+00,1.142493486404418945e+00,5.258427262306213379e-01,4.223636090755462646e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.198599815368652344e+00,5.107900142669677734e+00,2.090699911117553711e+00,7.198600292205810547e+00,5.107900142669677734e+00,2.090699672698974609e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.034300231933593750e+01,5.023120117187500000e+01,2.011179924011230469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.763439774513244629e+00,9.746181964874267578e-01,5.215348601341247559e-01,0.000000000000000000e+00,1.600336074829101562e+00,8.844740390777587891e-01,4.732971489429473877e-01,0.000000000000000000e+00,1.187873721122741699e+00,6.565142869949340820e-01,3.513119816780090332e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.413399696350097656e+00,6.217700004577636719e+00,2.195699930191040039e+00,8.413399696350097656e+00,6.217700004577636719e+00,2.195699930191040039e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.307465553283691406e+00,1.345279335975646973e+00,8.463677167892456055e-01,0.000000000000000000e+00,2.530654191970825195e+00,1.475400924682617188e+00,9.282323122024536133e-01,0.000000000000000000e+00,1.984350204467773438e+00,1.156899333000183105e+00,7.278504967689514160e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.330249977111816406e+01,9.433400154113769531e+00,3.869100093841552734e+00,1.330249977111816406e+01,9.433399200439453125e+00,3.869100093841552734e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.885120987892150879e+00,1.120682239532470703e+00,6.679562926292419434e-01,0.000000000000000000e+00,1.527253627777099609e+00,9.079343080520629883e-01,5.411528944969177246e-01,0.000000000000000000e+00,1.232797980308532715e+00,7.328838706016540527e-01,4.368181824684143066e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.052599906921386719e+00,6.650100231170654297e+00,2.402499914169311523e+00,9.052599906921386719e+00,6.650100231170654297e+00,2.402499914169311523e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.017199635505676270e+00,5.958967804908752441e-01,2.846640646457672119e-01,0.000000000000000000e+00,8.196724653244018555e-01,4.801812767982482910e-01,2.293859571218490601e-01,0.000000000000000000e+00,6.646936535835266113e-01,3.893914222717285156e-01,1.860150098800659180e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.667099952697753906e+00,3.427000045776367188e+00,1.240100026130676270e+00,4.667100429534912109e+00,3.427000284194946289e+00,1.240100026130676270e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.821139693260192871e-01,4.511595666408538818e-01,3.278321921825408936e-01,0.000000000000000000e+00,4.473900794982910156e-01,2.580753266811370850e-01,1.875287741422653198e-01,0.000000000000000000e+00,5.375729799270629883e-01,3.100969791412353516e-01,2.253299802541732788e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.527099847793579102e+00,2.454099893569946289e+00,1.072999954223632812e+00,3.527099847793579102e+00,2.454099893569946289e+00,1.072999954223632812e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.241899728775024414e+00,1.986970663070678711e+00,2.315642595291137695e+00,0.000000000000000000e+00,2.860011816024780273e+00,1.752910375595092773e+00,2.042865514755249023e+00,0.000000000000000000e+00,2.663256168365478516e+00,1.632318258285522461e+00,1.902325630187988281e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.039820098876953125e+01,1.420030021667480469e+01,6.197899818420410156e+00,2.039820098876953125e+01,1.420030021667480469e+01,6.197899818420410156e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.199082612991333008e+00,1.405970811843872070e+00,9.012633562088012695e-01,0.000000000000000000e+00,1.631034255027770996e+00,1.042792439460754395e+00,6.684566736221313477e-01,0.000000000000000000e+00,1.529099225997924805e+00,9.776207804679870605e-01,6.266800165176391602e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.098200035095214844e+01,7.848599910736083984e+00,3.133399963378906250e+00,1.098200035095214844e+01,7.848599910736083984e+00,3.133399963378906250e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.675899982452392578e+00,1.025699973106384277e+00,6.502000093460083008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.675899982452392578e+00,1.025699973106384277e+00,6.502000093460083008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.710709512233734131e-01,1.609545499086380005e-01,1.346900016069412231e-01,0.000000000000000000e+00,1.997984200716018677e-01,8.666393160820007324e-02,7.252211123704910278e-02,0.000000000000000000e+00,3.618789911270141602e-01,1.569674760103225708e-01,1.313535273075103760e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.675899982452392578e+00,1.025699973106384277e+00,6.502000093460083008e-01,1.675899982452392578e+00,1.025699973106384277e+00,6.502000093460083008e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089999899268150330e-02,0.000000000000000000e+00,6.089999899268150330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089999899268150330e-02,0.000000000000000000e+00,6.089999899268150330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089999899268150330e-02,0.000000000000000000e+00,6.089999899268150330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.549980468750000000e+02,4.029063110351562500e+02,1.520917053222656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.172839965820312500e+02,1.450834960937500000e+02,7.220050048828125000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.288143005371093750e+02,7.742079925537109375e+01,5.139350128173828125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.078363418579101562e+01,3.534631729125976562e+00,3.958787441253662109e+00,0.000000000000000000e+00,3.612065505981445312e+01,6.142968177795410156e+00,6.880124568939208984e+00,0.000000000000000000e+00,3.777422332763671875e+01,6.424187660217285156e+00,7.195090293884277344e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.288143005371093750e+02,7.742079925537109375e+01,5.139350128173828125e+01,1.288143005371093750e+02,7.742079925537109375e+01,5.139350128173828125e+01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.846980285644531250e+01,6.766280364990234375e+01,2.080699920654296875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.383300781250000000e+00,1.326762437820434570e+00,9.912593960762023926e-01,0.000000000000000000e+00,4.173283100128173828e+00,1.028542876243591309e+00,7.684516310691833496e-01,0.000000000000000000e+00,3.446677923202514648e+00,8.494645357131958008e-01,6.346574425697326660e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.860239982604980469e+01,1.367160034179687500e+01,4.930799961090087891e+00,1.860239982604980469e+01,1.367160034179687500e+01,4.930799961090087891e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.231329441070556641e+00,8.685730695724487305e-01,5.967295765876770020e-01,0.000000000000000000e+00,3.928804397583007812e+00,6.523109674453735352e-01,4.481526017189025879e-01,0.000000000000000000e+00,2.496364831924438477e+00,4.144788086414337158e-01,2.847564518451690674e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.492149925231933594e+01,1.172589969635009766e+01,3.195600032806396484e+00,1.492150115966796875e+01,1.172590065002441406e+01,3.195600032806396484e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.885177135467529297e+00,1.409138083457946777e+00,6.995720863342285156e-01,0.000000000000000000e+00,6.870543003082275391e+00,1.227815628051757812e+00,6.095538735389709473e-01,0.000000000000000000e+00,4.552451133728027344e+00,8.135558962821960449e-01,4.038929939270019531e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.447169876098632812e+01,1.870179939270019531e+01,5.769899845123291016e+00,2.447169876098632812e+01,1.870179939270019531e+01,5.769899845123291016e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.732202053070068359e+00,8.188859820365905762e-01,5.696597695350646973e-01,0.000000000000000000e+00,4.291819095611572266e+00,6.131170392036437988e-01,4.265161752700805664e-01,0.000000000000000000e+00,3.007641077041625977e+00,4.296630322933197021e-01,2.988960146903991699e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.618840026855468750e+01,1.245219993591308594e+01,3.736200094223022461e+00,1.618840026855468750e+01,1.245219993591308594e+01,3.736200094223022461e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.589284420013427734e+00,7.215855717658996582e-01,4.618147611618041992e-01,0.000000000000000000e+00,4.244199752807617188e+00,6.673269867897033691e-01,4.270892739295959473e-01,0.000000000000000000e+00,2.523727655410766602e+00,3.968124985694885254e-01,2.539599835872650146e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.428580093383789062e+01,1.111130046844482422e+01,3.174499988555908203e+00,1.428580093383789062e+01,1.111130142211914062e+01,3.174499988555908203e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.355747070312500000e+02,1.801595001220703125e+02,5.541519927978515625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.755640029907226562e+01,3.756169891357421875e+01,9.994700431823730469e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.474769592285156250e+00,1.387070655822753906e+00,7.705948352813720703e-01,0.000000000000000000e+00,4.396555423736572266e+00,8.158556818962097168e-01,4.532531499862670898e-01,0.000000000000000000e+00,3.281626224517822266e+00,6.089615821838378906e-01,3.383120000362396240e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.952700042724609375e+01,1.529810047149658203e+01,4.228899955749511719e+00,1.952699851989746094e+01,1.529809951782226562e+01,4.228899955749511719e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.655992984771728516e+00,8.036034703254699707e-01,6.134377717971801758e-01,0.000000000000000000e+00,1.978281140327453613e+00,3.414424657821655273e-01,2.606430947780609131e-01,0.000000000000000000e+00,1.840230107307434082e+00,3.176154792308807373e-01,2.424545437097549438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.105370044708251953e+01,8.653400421142578125e+00,2.400300025939941406e+00,1.105370044708251953e+01,8.653400421142578125e+00,2.400300025939941406e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.269183158874511719e+00,1.055365085601806641e+00,5.513100624084472656e-01,0.000000000000000000e+00,2.551690816879272461e+00,4.295560121536254883e-01,2.243949174880981445e-01,0.000000000000000000e+00,2.086236238479614258e+00,3.512006103992462158e-01,1.834629923105239868e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.370240020751953125e+01,1.108150005340576172e+01,2.620899915695190430e+00,1.370240020751953125e+01,1.108150005340576172e+01,2.620899915695190430e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.424647808074951172e+00,2.920330762863159180e-01,2.565155327320098877e-01,0.000000000000000000e+00,4.010735750198364258e-01,8.221453428268432617e-02,7.221546769142150879e-02,0.000000000000000000e+00,5.376011729240417480e-01,1.102008000016212463e-01,9.679799526929855347e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.273300170898437500e+00,2.528700113296508789e+00,7.445999979972839355e-01,3.273299932479858398e+00,2.528699874877929688e+00,7.445999979972839355e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.986270141601562500e+01,6.152059936523437500e+01,1.834210014343261719e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.875159025192260742e+00,5.468016266822814941e-01,3.328357636928558350e-01,0.000000000000000000e+00,1.845244288444519043e+00,2.603718936443328857e-01,1.584872454404830933e-01,0.000000000000000000e+00,1.488678932189941406e+00,2.100590020418167114e-01,1.278619915246963501e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.845499992370605469e+00,7.018899917602539062e+00,1.826599955558776855e+00,8.845499992370605469e+00,7.018899917602539062e+00,1.826599955558776855e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.252099990844726562e+01,4.239600658416748047e+00,3.307489871978759766e+00,0.000000000000000000e+00,1.830084991455078125e+01,3.445153236389160156e+00,2.687708139419555664e+00,0.000000000000000000e+00,1.237010860443115234e+01,2.328685522079467773e+00,1.816704869270324707e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.101730346679687500e+01,5.450180053710937500e+01,1.651549911499023438e+01,7.101729583740234375e+01,5.450180053710937500e+01,1.651549911499023438e+01,0.000000000000000000e+00
